,FM_1,FM_2,FM_3,FM_4,FM_5,FM_6,FM_7,FM_8,FM_9,FM_10,FM_11,FM_12,FM_13,FM_14,FM_15,FM_16,FM_17,FM_18,FM_19,FM_20,FM_21,FM_22,FM_23,FM_24,FM_25,FM_26,FM_27,FM_28,FM_29,FM_30,FM_31,FM_32,FM_33,FM_34,FM_35,FM_36,FM_37,FM_38,FM_39,FM_40,FM_41,FM_42,FM_43,FM_44,FM_45,FM_46,FM_47,FM_48,FM_49,FM_50,FM_51,FM_52,FM_53,FM_54,FM_55,FM_56,FM_57,FM_58,FM_59,FM_60,FM_61,FM_62,FM_63,FM_64,FM_65,FM_66,FM_67,FM_68,FM_69,FM_70,FM_71,FM_72,FM_73,FM_74,FM_75,FM_76,FM_77,FM_78,FM_79,FM_80,FM_81,FM_82,FM_83,FM_84,FM_85,FM_86,FM_87,FM_88,FM_89,FM_90,FM_91,FM_92,FM_93,FM_94,FM_95,FM_96,FM_97,FM_98,FM_99,FM_100
polevl,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.07857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07291666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.07456140350877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8472222222222202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333326,0.08333333333333343,0.0,0.0,0.1538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pooledMean,0.0,0.0,0.09090909090909098,0.040540540540540564,0.13513513513513503,0.0,0.0,0.05246422893481722,0.12741312741312733,0.05945945945945941,0.1321321321321324,0.07135135135135144,0.171990171990172,0.171990171990172,0.0,0.0891891891891892,0.07050528789659223,0.0,0.0,0.07432432432432416,0.0,0.0,0.066066066066066,0.0,0.0,0.2548262548262545,0.2548262548262545,0.0,0.07755581668625149,0.09909909909909898,0.09909909909909898,0.09909909909909898,0.09909909909909898,0.0,0.0,0.0,0.0,0.066066066066066,0.050965250965250904,0.12741312741312774,0.2972972972972973,0.11148648648648633,0.06860706860706861,0.11148648648648633,0.07457120582120602,0.0,0.0445945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07186732186732189,0.0,0.07915057915057916,0.0,0.023809523809523808,0.0278716216216216,0.0557432432432432,0.2548262548262545,0.06860706860706861,0.05945945945945949,0.0,0.2229729729729734,0.06860706860706861,0.053286803286803235,0.0,0.8071585098611939,0.0725462304409671,0.07432432432432433,0.0891891891891892,0.03877790834312574,0.06860706860706861,0.026504036504036498,0.0740913327120223,0.07165304839723458,0.0743243243243244,0.09555984555984545,0.0,0.0,0.0,0.0,0.0,0.02364864864864865,0.09090909090909098,0.08108108108108122,0.0,0.10073710073710083,0.0,0.05945945945945949,0.0,0.08108108108108122,0.0,0.07185421552420142,0.11148648648648633,0.12741312741312774,0.15739268680445176,0.023302148302148315
pooledVariance,0.0,0.0,0.0,0.040669856459330134,0.0,0.0,0.0,0.05263157894736843,0.2556390977443608,0.05964912280701743,0.09941520467836257,0.071578947368421,0.08133971291866027,0.08133971291866027,0.007017543859649122,0.08947368421052647,0.09725400457665878,0.0,0.0,0.09941520467836257,0.0,0.0,0.06627680311890838,0.0,0.0,0.19172932330827067,0.19172932330827067,0.0,0.11670480549199058,0.09941520467836257,0.09941520467836257,0.09941520467836257,0.09941520467836257,0.0625000000000001,0.049707602339181284,0.049707602339181284,0.0625000000000001,0.0,0.05112781954887209,0.21303258145363407,0.17894736842105213,0.11184210526315815,0.06882591093117406,0.11184210526315815,0.03227058029689615,0.06390977443609022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10167464114832493,0.0,0.06390977443609022,0.0,0.13032581453634084,0.05592105263157907,0.0,0.19172932330827067,0.06882591093117406,0.11929824561403486,0.0,0.16776315789473725,0.06882591093117406,0.02236842105263159,0.0,0.0725462304409671,0.8116343490304635,0.07456140350877193,0.08947368421052636,0.0389016018306636,0.0,0.017204374572795632,0.048094373865698634,0.062423500611994906,0.07456140350877183,0.1278195488721804,0.13765182186234823,0.0,0.0,0.0,0.0,0.13684210526315824,0.08133971291866027,0.027113237639553443,0.0,0.08133971291866027,0.0,0.17894736842105213,0.0,0.10845295055821391,0.0,0.09418282548476437,0.11184210526315815,0.21303258145363407,0.2693498452012371,0.02236842105263159
power,0.09166666666666666,0.07692307692307693,0.0,0.1515151515151514,0.07142857142857142,0.09107327141382865,0.0,0.08272058823529412,0.07738095238095238,0.07777777777777777,0.08024691358024691,0.07999999999999997,0.08333333333333331,0.08333333333333331,0.0,0.08201754385964911,0.07246376811594202,0.08134920634920634,0.08333333333333331,0.07407407407407401,0.15277777777777782,0.08333333333333331,0.07098765432098765,0.0,0.16666666666666657,0.07142857142857142,0.07142857142857142,0.0,0.07246376811594205,0.07870370370370369,0.07870370370370369,0.07870370370370369,0.07870370370370369,0.0,0.0,0.0,0.0,0.07098765432098765,0.08186274509803923,0.07142857142857142,0.07222222222222222,0.07812499999999999,0.07692307692307693,0.07291666666666666,0.0766426282051282,0.0,0.0,0.0,0.08333333333333331,0.0,0.0,0.08333333333333331,0.07222222222222222,0.08333333333333331,0.07386363636363631,0.0,0.07142857142857142,0.0,0.07341269841269837,0.07552083333333333,0.0,0.07142857142857142,0.07692307692307693,0.07222222222222222,0.0,0.07291666666666666,0.07692307692307693,0.16430097680097674,0.0,0.07432432432432433,0.07456140350877193,0.8472222222222202,0.09166666666666666,0.08333333333333336,0.0,0.08172077922077906,0.07614942528735626,0.07364341085271325,0.06944444444444446,0.07142857142857147,0.0,0.0,0.16666666666666657,0.16666666666666657,0.0,0.07291666666666669,0.08333333333333331,0.07323232323232326,0.0,0.08333333333333331,0.0,0.1444444444444444,0.0,0.07323232323232326,0.0,0.07385016595542912,0.06770833333333333,0.07142857142857142,0.06862745098039214,0.1436965811965813
product,0.0,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.09926470588235296,0.09285714285714287,0.09333333333333328,0.09629629629629632,0.09600000000000006,0.09090909090909093,0.09090909090909093,0.0,0.09842105263157898,0.08695652173913047,0.0,0.0,0.08888888888888889,0.0,0.0,0.0851851851851852,0.0,0.0,0.08571428571428573,0.08571428571428573,0.0,0.17391304347826095,0.09444444444444441,0.09444444444444441,0.09444444444444441,0.09444444444444441,0.0,0.0,0.0,0.0,0.0,0.0982352941176471,0.08571428571428569,0.08666666666666667,0.09375000000000001,0.09230769230769231,0.08750000000000001,0.09197115384615379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08863636363636365,0.0,0.08571428571428573,0.08947368421052634,0.08809523809523813,0.09062500000000004,0.0,0.08571428571428573,0.18461538461538463,0.08666666666666667,0.0,0.08750000000000001,0.18461538461538463,0.09858058608058616,0.0,0.0891891891891892,0.08947368421052636,0.09166666666666666,0.6800000000000005,0.10000000000000003,0.0,0.0980649350649352,0.18275862068965545,0.1767441860465113,0.16666666666666677,0.08571428571428573,0.0,0.09090909090909093,0.0,0.0,0.0,0.08750000000000006,0.09090909090909093,0.08787878787878792,0.0,0.08181818181818183,0.0,0.08666666666666667,0.0,0.08787878787878792,0.0,0.08862019914651495,0.08125,0.08571428571428569,0.0823529411764706,0.08621794871794877
quantile,0.0,0.0,0.0,0.04545454545454546,0.0,0.0,0.0,0.05882352941176472,0.07142857142857142,0.040579710144927554,0.04186795491143317,0.04173913043478262,0.09090909090909093,0.09090909090909093,0.0,0.05000000000000002,0.03780718336483931,0.0,0.0,0.03864734299516905,0.0,0.0,0.07407407407407403,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.04347826086956521,0.055555555555555525,0.055555555555555525,0.055555555555555525,0.055555555555555525,0.0,0.0,0.0,0.0,0.0,0.042710997442455254,0.04761904761904761,0.0666666666666667,0.06249999999999997,0.30769230769230754,0.06249999999999997,0.039987458193979954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038537549407114645,0.0,0.07142857142857142,0.0,0.03830227743271221,0.11820652173913064,0.0,0.07142857142857142,0.0769230769230769,0.2000000000000001,0.0,0.06249999999999997,0.0769230769230769,0.04286112438286348,0.0,0.03877790834312574,0.0389016018306636,0.08333333333333336,0.10000000000000003,1.0000000000000064,0.0,0.0426369282891023,0.039730134932533696,0.03842264914054601,0.03623188405797102,0.037267080745341616,0.0,0.0,0.0,0.0,0.0,0.03804347826086958,0.09090909090909093,0.03820816864295124,0.0,0.09090909090909093,0.0,0.0666666666666667,0.0,0.03820816864295124,0.0,0.03853052136804998,0.12499999999999993,0.04761904761904761,0.05882352941176472,0.0374860646599777
reverse,0.08461538461538462,0.06508875739644972,0.1538461538461539,0.0,0.06593406593406594,0.08406763515122646,0.07252747252747253,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.07532051282051283,0.0,0.0,0.07509157509157509,0.07692307692307693,0.0,0.07051282051282051,0.07692307692307693,0.0,0.07287449392712547,0.07692307692307693,0.06593406593406594,0.06593406593406594,0.06508875739644972,0.0,0.0,0.0,0.0,0.0,0.0721153846153846,0.07264957264957264,0.07264957264957264,0.0721153846153846,0.06552706552706554,0.07556561085972852,0.0,0.06666666666666668,0.0,0.07692307692307694,0.0,0.07074704142011837,0.07142857142857142,0.1384615384615384,0.07692307692307693,0.07692307692307693,0.07307692307692308,0.07342657342657347,0.07692307692307693,0.06666666666666668,0.07692307692307693,0.0,0.06508875739644972,0.0,0.06882591093117406,0.0,0.0,0.13461538461538458,0.06593406593406594,0.01183431952662722,0.010256410256410256,0.06837606837606837,0.0769230769230769,0.01183431952662722,0.0,0.0,0.06860706860706861,0.0,0.0,0.0,0.0,0.7396449704142014,0.0,0.0,0.0,0.0,0.0,0.07692307692307694,0.06993006993006995,0.07692307692307693,0.07692307692307693,0.07067718606180147,0.0,0.0,0.06759906759906759,0.07692307692307693,0.0,0.0,0.0,0.07287449392712547,0.0,0.010256410256410256,0.0,0.0,0.0,0.0,0.0
safeNorm,0.0,0.0,0.0,0.044574970484061345,0.0,0.0,0.0,0.0576852559205501,0.07004638218923942,0.032688311688311704,0.03632034632034636,0.03922597402597401,0.08914994096812269,0.08914994096812269,0.0,0.0490324675324676,0.02131846414455115,0.0,0.0,0.027240259740259745,0.0,0.0,0.03632034632034636,0.0,0.0,0.07004638218923942,0.07004638218923942,0.0,0.0426369282891023,0.05448051948051949,0.05448051948051949,0.05448051948051949,0.05448051948051949,0.0,0.0,0.0,0.0,0.0,0.028018552875695758,0.04669758812615953,0.06537662337662341,0.0612905844155844,0.07543456543456543,0.0612905844155844,0.015086913086913093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022287485242030673,0.0,0.14009276437847876,0.0,0.04669758812615954,0.0306452922077922,0.0,0.07004638218923942,0.07543456543456543,0.06537662337662341,0.0,0.0612905844155844,0.07543456543456543,0.0245162337662338,0.0,0.026504036504036498,0.017204374572795632,0.08172077922077906,0.0980649350649352,0.0426369282891023,0.0,0.9643717490301789,0.016907747424988816,0.022805798852310443,0.04086038961038953,0.03502319109461971,0.0,0.0,0.0,0.0,0.0,0.04903246753246754,0.1782998819362456,0.029716646989374273,0.0,0.1782998819362456,0.0,0.06537662337662341,0.0,0.029716646989374273,0.0,0.025806561859193437,0.0612905844155844,0.04669758812615953,0.0576852559205501,0.0245162337662338
sampleKurtosis,0.0,0.006631299734748011,0.0,0.04153605015673979,0.06527093596059108,0.0,0.0,0.0537525354969574,0.06527093596059108,0.03045977011494253,0.06768837803320572,0.036551724137931035,0.08307210031347959,0.08307210031347959,0.0,0.04568965517241385,0.05959520239880078,0.0,0.0,0.10153256704980859,0.0,0.0,0.033844189016602806,0.0,0.0,0.13054187192118213,0.13054187192118213,0.006631299734748011,0.15892053973013495,0.05076628352490425,0.05076628352490425,0.05076628352490425,0.05076628352490425,0.0,0.0,0.0,0.0,0.0,0.02610837438423648,0.13054187192118213,0.12183908045976977,0.05711206896551728,0.07029177718832896,0.05711206896551728,0.01585709549071619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062304075235109835,0.006631299734748011,0.06527093596059108,0.0,0.043513957307060716,0.05711206896551715,0.0,0.13054187192118213,0.14058355437665768,0.12183908045976977,0.0,0.1142241379310343,0.14058355437665768,0.022844827586206925,0.08333333333333326,0.0740913327120223,0.048094373865698634,0.07614942528735626,0.18275862068965545,0.039730134932533696,0.0,0.016907747424988816,0.8424494649227351,0.5200481154771373,0.11422413793103485,0.13054187192118225,0.0,0.0,0.0,0.0,0.0,0.045689655172413864,0.08307210031347959,0.027690700104493243,0.0,0.08307210031347959,0.0,0.12183908045976977,0.0,0.1107628004179726,0.03045977011494253,0.09618874773139777,0.05711206896551728,0.13054187192118213,0.16125760649087287,0.022844827586206925
sampleSkew,0.0,0.008944543828264758,0.0,0.04016913319238901,0.06312292358803982,0.0,0.0,0.05198358413132695,0.06312292358803982,0.02945736434108527,0.06546080964685617,0.03534883720930232,0.08033826638477802,0.08033826638477802,0.0,0.04418604651162787,0.06066734074823065,0.0,0.0,0.09819121447028448,0.0,0.0,0.032730404823428094,0.0,0.0,0.1262458471760796,0.1262458471760796,0.008944543828264758,0.153690596562184,0.04909560723514209,0.04909560723514209,0.04909560723514209,0.04909560723514209,0.0,0.0,0.0,0.0,0.0,0.02524916943521593,0.1262458471760796,0.11782945736434108,0.05523255813953491,0.06797853309481214,0.05523255813953491,0.021388640429338125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061839323467230374,0.008944543828264758,0.06312292358803982,0.0,0.021040974529346623,0.05523255813953495,0.0,0.1262458471760796,0.1359570661896243,0.11782945736434108,0.0,0.1104651162790699,0.1359570661896243,0.022093023255813936,0.08333333333333343,0.07165304839723458,0.062423500611994906,0.07364341085271325,0.1767441860465113,0.03842264914054601,0.0,0.022805798852310443,0.5200481154771373,0.7944835045970992,0.11046511627906994,0.12624584717608006,0.0,0.0,0.0,0.0,0.0,0.022093023255813936,0.08033826638477802,0.026779422128259324,0.0,0.08033826638477802,0.0,0.11782945736434108,0.0,0.1071176885130372,0.02945736434108527,0.09302325581395371,0.05523255813953491,0.1262458471760796,0.15595075239398054,0.022093023255813936
sampleVariance,0.0,0.0,0.0,0.03787878787878786,0.0,0.14705882352941177,0.0,0.04901960784313723,0.05952380952380955,0.03888888888888888,0.08024691358024699,0.03999999999999999,0.07575757575757572,0.07575757575757572,0.0,0.041666666666666664,0.07246376811594198,0.0,0.015151515151515152,0.07407407407407406,0.013888888888888888,0.015151515151515152,0.035493827160493825,0.0,0.015151515151515152,0.11904761904761914,0.11904761904761914,0.06410256410256412,0.10869565217391292,0.04629629629629628,0.04629629629629628,0.04629629629629628,0.04629629629629628,0.0,0.0,0.0,0.0,0.0,0.040931372549019615,0.0793650793650793,0.11111111111111115,0.052083333333333315,0.06410256410256412,0.052083333333333315,0.0383213141025641,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.015151515151515152,0.0,0.0,0.07386363636363631,0.06410256410256412,0.05952380952380955,0.0,0.03670634920634919,0.037760416666666664,0.0,0.11904761904761914,0.12820512820512825,0.05555555555555553,0.04629629629629628,0.10416666666666671,0.12820512820512825,0.041075244200244214,0.0,0.0743243243243244,0.07456140350877183,0.06944444444444446,0.16666666666666677,0.03623188405797102,0.0,0.04086038961038953,0.11422413793103485,0.11046511627906994,0.722222222222227,0.07142857142857144,0.0,0.0,0.015151515151515152,0.015151515151515152,0.0,0.03645833333333334,0.07575757575757572,0.041666666666666685,0.0,0.07575757575757572,0.0,0.05555555555555553,0.0,0.07323232323232322,0.0,0.07385016595542919,0.052083333333333315,0.0793650793650793,0.09803921568627455,0.03592414529914531
sampleWeightedVar,0.0,0.0,0.0,0.03896103896103897,0.0,0.0,0.0,0.050420168067226885,0.12244897959183683,0.06666666666666671,0.09523809523809523,0.06857142857142866,0.07792207792207793,0.07792207792207793,0.0,0.08571428571428565,0.12422360248447224,0.0,0.0,0.3214285714285704,0.0,0.0,0.06349206349206349,0.0,0.0,0.18367346938775525,0.18367346938775525,0.0,0.14906832298136666,0.09523809523809512,0.09523809523809512,0.09523809523809512,0.09523809523809512,0.0,0.0,0.0,0.0,0.0,0.0701680672268907,0.1632653061224491,0.17142857142857137,0.10714285714285723,0.06593406593406591,0.10714285714285723,0.06569368131868124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12662337662337614,0.0,0.061224489795918394,0.0,0.03146258503401361,0.06473214285714292,0.0,0.18367346938775525,0.06593406593406591,0.11428571428571438,0.0,0.16964285714285712,0.06593406593406591,0.035207352171637854,0.0,0.09555984555984545,0.1278195488721804,0.07142857142857147,0.08571428571428573,0.037267080745341616,0.0,0.03502319109461971,0.13054187192118225,0.12624584717608006,0.07142857142857144,0.7551020408163316,0.0,0.0,0.0,0.0,0.0,0.03125000000000001,0.07792207792207793,0.031385281385281405,0.0,0.07792207792207793,0.0,0.11428571428571438,0.0,0.32251082251082114,0.06190476190476196,0.15825035561877668,0.10714285714285723,0.2040816326530614,0.30252100840336094,0.030792124542124547
scale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571436,0.0,0.0,0.07384615384615383,0.0,0.0,0.07532051282051283,0.0,0.06688963210702338,0.0,0.0,0.0,0.0,0.0,0.0,0.07287449392712547,0.0,0.0,0.0,0.0,0.0,0.07264957264957264,0.07264957264957264,0.07264957264957264,0.07264957264957264,0.14423076923076922,0.14529914529914534,0.14529914529914534,0.14423076923076922,0.0,0.0,0.06593406593406594,0.0,0.0,0.0,0.0,0.0,0.14285714285714282,0.0,0.010256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181823,0.0,0.06593406593406594,0.0,0.1355311355311353,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.1538461538461539,0.0,0.13765182186234823,0.0,0.0,0.0,0.07692307692307694,0.0,0.0,0.0,0.0,0.0,0.8579881656804742,0.0,0.0,0.0,0.0,0.13461538461538436,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.07287449392712547,0.0,0.010256410256410256,0.0,0.0,0.06593406593406594,0.06334841628959276,0.0
selection_sort,0.18181818181818185,0.06993006993006995,0.08264462809917356,0.0,0.06493506493506494,0.047846889952153096,0.0432900432900433,0.0,0.0,0.0,0.0,0.0,0.08264462809917356,0.08264462809917356,0.0568181818181818,0.0,0.0,0.0432900432900433,0.165289256198347,0.0,0.07575757575757572,0.165289256198347,0.0,0.047846889952153096,0.08264462809917356,0.0,0.0,0.06993006993006995,0.0,0.0,0.0,0.0,0.0,0.0568181818181818,0.10101010101010106,0.10101010101010106,0.0568181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06493506493506494,0.04545454545454546,0.06060606060606059,0.08264462809917356,0.04545454545454546,0.04338842975206608,0.08264462809917356,0.06060606060606059,0.08264462809917356,0.0,0.06993006993006995,0.0,0.09569377990430618,0.0,0.0,0.0568181818181818,0.0,0.0,0.0,0.10101010101010106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.0,0.06993006993006995,0.0,0.0,0.0,0.0,0.0,0.0,0.8347107438016593,0.08264462809917356,0.08264462809917356,0.04176379176379178,0.0,0.08264462809917356,0.0,0.165289256198347,0.0,0.0,0.0,0.047846889952153096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_search,0.3636363636363637,0.16783216783216792,0.1652892561983471,0.08264462809917356,0.07792207792207793,0.19870531944835337,0.08571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0890151515151515,0.0,0.0,0.17748917748917756,0.5041322314049579,0.0,0.24242424242424226,0.5041322314049579,0.0,0.08612440191387558,0.25619834710743805,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.08522727272727272,0.08585858585858586,0.08585858585858586,0.08522727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08441558441558443,0.08181818181818183,0.07878787878787877,0.5041322314049579,0.08636363636363638,0.08677685950413216,0.5041322314049579,0.3151515151515152,0.1652892561983471,0.0,0.07692307692307693,0.0,0.08133971291866027,0.0,0.0,0.07954545454545454,0.0,0.0,0.0,0.0808080808080808,0.0,0.0,0.08961871461871464,0.0,0.0,0.0,0.16666666666666657,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.08264462809917356,0.834710743801651,0.5867768595041312,0.08352758352758356,0.0,0.0,0.0,0.08264462809917356,0.0,0.0,0.07878787878787877,0.08612440191387558,0.0,0.0,0.0,0.0,0.0,0.0,0.07837995337995339
set_min_val,0.3636363636363637,0.16783216783216792,0.1652892561983471,0.08264462809917356,0.07792207792207793,0.19870531944835337,0.08571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0890151515151515,0.0,0.0,0.17748917748917756,0.5041322314049579,0.0,0.24242424242424226,0.5041322314049579,0.0,0.08612440191387558,0.25619834710743805,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.08522727272727272,0.08585858585858586,0.08585858585858586,0.08522727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08441558441558443,0.08181818181818183,0.07878787878787877,0.5041322314049579,0.08636363636363638,0.08677685950413216,0.5867768595041312,0.3151515151515152,0.1652892561983471,0.0,0.07692307692307693,0.0,0.08133971291866027,0.0,0.0,0.07954545454545454,0.0,0.0,0.0,0.0808080808080808,0.0,0.0,0.08961871461871464,0.0,0.0,0.0,0.16666666666666657,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.08264462809917356,0.5867768595041312,0.834710743801651,0.08352758352758356,0.0,0.0,0.0,0.08264462809917356,0.0,0.11363636363636366,0.07878787878787877,0.08612440191387558,0.0,0.0,0.0,0.0,0.0,0.0,0.07837995337995339
shell_sort,0.09188034188034189,0.07067718606180147,0.08352758352758356,0.04176379176379178,0.0656288156288156,0.04835807467386412,0.1356328856328856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05742521367521365,0.0,0.0,0.04375254375254376,0.08352758352758356,0.0,0.07656695156695159,0.08352758352758356,0.038303260525482746,0.04835807467386412,0.08352758352758356,0.0,0.0,0.07067718606180147,0.0,0.0,0.0,0.0,0.0,0.05742521367521365,0.051044634377967704,0.051044634377967704,0.05742521367521365,0.0,0.0,0.0,0.0,0.05742521367521365,0.0,0.0,0.0,0.0656288156288156,0.045940170940170943,0.06125356125356123,0.08352758352758356,0.0918803418803418,0.07070707070707077,0.08352758352758356,0.06125356125356123,0.08352758352758356,0.0,0.07067718606180147,0.0,0.04835807467386412,0.0,0.0,0.05742521367521365,0.0,0.0,0.06125356125356123,0.051044634377967704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07067718606180147,0.0,0.0,0.0,0.0,0.0,0.0,0.04176379176379178,0.08352758352758356,0.08352758352758356,0.8575133318722985,0.0,0.0,0.0,0.08352758352758356,0.0,0.0,0.0,0.04835807467386412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skew,0.0,0.0,0.0,0.03977272727272728,0.06250000000000001,0.0,0.0,0.05147058823529416,0.18749999999999958,0.029166666666666643,0.06481481481481488,0.035000000000000024,0.07954545454545456,0.07954545454545456,0.008333333333333333,0.04375000000000003,0.06847826086956502,0.0,0.0,0.02430555555555556,0.0,0.0,0.032407407407407426,0.0,0.0,0.06250000000000001,0.06250000000000001,0.0,0.03804347826086958,0.04861111111111112,0.04861111111111112,0.04861111111111112,0.04861111111111112,0.06250000000000003,0.04861111111111112,0.04861111111111112,0.06250000000000003,0.06481481481481488,0.025000000000000022,0.08333333333333331,0.058333333333333286,0.05468750000000003,0.06730769230769229,0.05468750000000003,0.022992788461538446,0.06250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06931818181818161,0.0,0.12499999999999979,0.0,0.7196428571428548,0.027343750000000014,0.0,0.06250000000000001,0.06730769230769229,0.058333333333333286,0.0,0.05468750000000003,0.06730769230769229,0.021875000000000016,0.0,0.02364864864864865,0.13684210526315824,0.07291666666666669,0.08750000000000006,0.03804347826086958,0.0,0.04903246753246754,0.045689655172413864,0.022093023255813936,0.03645833333333334,0.03125000000000001,0.13461538461538436,0.0,0.0,0.0,0.0,0.7812499999999861,0.07954545454545456,0.10606060606060629,0.0,0.15909090909090892,0.0,0.11666666666666652,0.0,0.026515151515151533,0.0,0.023026315789473673,0.05468750000000003,0.08333333333333331,0.11029411764705871,0.021875000000000016
square,0.09090909090909093,0.0,0.008264462809917356,0.08264462809917356,0.012987012987012986,0.0,0.0,0.09024064171122993,0.08441558441558443,0.08484848484848487,0.08754208754208752,0.08727272727272727,0.25619834710743805,0.25619834710743805,0.0,0.08947368421052629,0.07905138339920953,0.0,0.08264462809917356,0.08080808080808084,0.0,0.08264462809917356,0.07744107744107742,0.0,0.08264462809917356,0.07792207792207793,0.07792207792207793,0.0,0.07905138339920949,0.08585858585858586,0.08585858585858586,0.08585858585858586,0.08585858585858586,0.0,0.0,0.0,0.0,0.0,0.08930481283422458,0.07792207792207793,0.07878787878787877,0.08522727272727272,0.08391608391608392,0.07954545454545454,0.0836101398601398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08057851239669417,0.0,0.2467532467532468,0.0,0.0800865800865801,0.0823863636363636,0.0,0.07792207792207793,0.08391608391608392,0.07878787878787877,0.0,0.07954545454545454,0.08391608391608392,0.08961871461871464,0.0,0.09090909090909098,0.08133971291866027,0.08333333333333331,0.09090909090909093,0.09090909090909093,0.0,0.1782998819362456,0.08307210031347959,0.08033826638477802,0.07575757575757572,0.07792207792207793,0.0,0.08264462809917356,0.0,0.0,0.0,0.07954545454545456,0.834710743801651,0.07988980716253444,0.08264462809917356,0.25619834710743805,0.0,0.07878787878787877,0.0,0.07988980716253444,0.0,0.08056381740592271,0.07386363636363637,0.07792207792207793,0.07486631016042779,0.07837995337995339
